"Id","Subject","OwnerId","ActivityDate","CompletedDateTime","CreatedDate","Status","Number_of_days_overdue__c","Task_Category__c"
"00TOJ00000jNN292AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-02-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2A2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2B2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-04-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2C2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-05-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2D2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2E2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-07-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2F2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-08-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2G2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2H2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-10-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2I2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-11-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2J2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2K2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-01-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2L2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-02-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2M2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2N2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-04-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2O2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-05-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2P2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-06-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2Q2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-07-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2R2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-08-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2S2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-09-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2T2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-10-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2U2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-11-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2V2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2W2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-01-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2X2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-02-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2Y2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-03-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2Z2AW","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-04-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2a2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-05-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2b2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-06-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2c2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-07-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2d2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-08-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2e2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-09-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2f2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-10-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2g2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-11-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2h2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2i2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-01-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2j2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-02-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2k2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-03-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2l2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-04-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2m2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-05-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2n2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-06-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2o2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-07-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2p2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-08-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2q2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-09-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2r2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-10-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNN2s2AG","R-CD(M) - Sewell, Jeremy  6C567GS- $1,000","005Hs00000CkhEXIAZ","2029-11-15","","2025-10-21T15:01:34.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNNZt2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","","","2025-10-21T14:54:17.000Z","Open","","R-CD(M)"
"00TOJ00000jNNZu2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","2025-11-20","2025-11-20T15:08:32.000Z","2025-10-21T14:54:18.000Z","Completed","0.0","R-CD(M)"
"00TOJ00000jNNZv2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-21T14:54:18.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNNZw2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","2026-01-15","","2025-10-21T14:54:18.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNNZx2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","2026-02-15","","2025-10-21T14:54:18.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNNZy2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-21T14:54:18.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNNZz2AO","R-CD(M) - Ponniah, Thomas - 6C56AXA-$1000","005Hs00000CkhEXIAZ","2026-04-15","","2025-10-21T14:54:18.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZj72AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","","","2025-10-21T15:05:23.000Z","Open","","R-CD(M)"
"00TOJ00000jNZj82AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2025-11-19","2025-11-19T14:56:32.000Z","2025-10-21T15:05:23.000Z","Completed","0.0","R-CD(M)"
"00TOJ00000jNZj92AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjA2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-01-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjB2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-02-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjC2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjD2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-04-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjE2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-05-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjF2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjG2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-07-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjH2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-08-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjI2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjJ2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-10-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjK2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-11-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjL2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjM2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-01-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjN2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-02-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjO2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjP2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-04-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjQ2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-05-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjR2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-06-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjS2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-07-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjT2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-08-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjU2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-09-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjV2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-10-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjW2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-11-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjX2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2027-12-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjY2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-01-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjZ2AW","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-02-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZja2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-03-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjb2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-04-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjc2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-05-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjd2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-06-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZje2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-07-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjf2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-08-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjg2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-09-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjh2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-10-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZji2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-11-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjj2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2028-12-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjk2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-01-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjl2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-02-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjm2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-03-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjn2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-04-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjo2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-05-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjp2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-06-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjq2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-07-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjr2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-08-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjs2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-09-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjt2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-10-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZju2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-11-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjv2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2029-12-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjw2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2030-01-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jNZjx2AG","R-CD(M) - Galessiere, Linda-6C56LLS-$2,400","005Hs00000CkhEXIAZ","2030-02-15","","2025-10-21T15:05:23.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jO4eu2AC","Email: Your call insights are ready! LDIC Meeting: Tanya Elias, Andrew Pink & Nicole De Munck (2025-10-21, 11:00 a.m.)","005OJ00000CwzAfYAJ","2025-10-21","2025-10-21T15:45:39.000Z","2025-10-21T15:45:40.000Z","Completed","0.0",""
"00TOJ00000jS5Kf2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","","","2025-10-21T19:24:11.000Z","Open","","R-CD(M)"
"00TOJ00000jS5Kg2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2025-11-19","2025-11-19T14:57:38.000Z","2025-10-21T19:24:11.000Z","Completed","0.0","R-CD(M)"
"00TOJ00000jS5Kh2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2025-12-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Ki2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-01-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kj2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-02-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kk2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-03-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kl2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-04-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Km2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-05-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kn2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-06-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Ko2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-07-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kp2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-08-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kq2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-09-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kr2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-10-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Ks2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-11-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kt2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2026-12-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Ku2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-01-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kv2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-02-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kw2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-03-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kx2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-04-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Ky2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-05-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5Kz2AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-06-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5L02AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-07-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5L12AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-08-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5L22AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-09-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5L32AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-10-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
"00TOJ00000jS5L42AK","R-CD(M)- Stark, Mary Ann 6C563MW - $650","005Hs00000CkhEXIAZ","2027-11-15","","2025-10-21T19:24:11.000Z","Open","0.0","R-CD(M)"
